TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,IDNO,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
TP999,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\RFGN694.ATSPF,1980.0,Kvinna,5 Avslutade universitets- eller högskolestudier (med examen).,Svenska/Danska/Norska,,42559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,0.0,34.0,7.0,4.0,1.0,23.0,14.0,2.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187374384237852646500000000X,X867527543873995286177284000000000000000000X,X53262426155728731632372327282515000000000000000000X,,,,,,,,,,,X111111111111111111111111X,,,
TP999,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\GQQF088.ATSPF,1992.0,Kvinna,5 Avslutade universitets- eller högskolestudier (med examen).,Svenska/Danska/Norska,,42557.0,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,4.0,0.0,18.0,10.0,2.0,15.0,9.0,1.0,20.0,5.0,0.0,17.0,13.0,0.0,13.0,13.0,2.0,16.0,1.0,0.0,20.0,0.0,0.0,,,,,,,,75.0,1.0,48.0,2.0,60.0,1.0,30.0,3.0,85.0,5.0,45.0,4.0,5.0,8.0,5.0,11.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X421343322444544413524430000000X,X421343322454544413524412401032232412252221451232124051400000335323251322213453335515500000X,X111452412412525411253112551211542234215334125111345212100300000000000000000000000000000000X,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000000000000000100100000000100100100088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211422220000000000X,,,,,X010101010101011010110101110001110111111000110011010100111011011101001001001000000000000000000000000000000000000000000000000000000000000000000000000000010111010111001011100101000110010011000111011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110001111101011010100101001101001110101101110111011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110010110010001010100100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101001010010111011110010110010110111000010101011100010111100101100110101110100011100000000000000000000000000000000000000000000000000000000000000000011111001010011111000001100111010110001100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110011111011001011111011101111111100111111X,,
NNO1630241,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\EIEY609.ATSPF,1980.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NNO1630241,42535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,0.0,,,,12.0,1.0,1.0,20.0,2.0,7.0,13.0,7.0,6.0,,,,,,,10.0,2.0,2.0,14.0,1.0,0.0,80.0,0.0,70.0,1.0,67.0,2.0,,15.0,0.0,18.0,4.0,33.0,2.0,10.0,0.0,23.0,1.0,18.0,3.0,5.0,7.0,5.0,8.0,3.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320000900023012860400601096001070003800031006900000000000000000000000000000000000000000X,,X421343322116520000000000000000232412252545416266252356465660335326251324632345665246610000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000000001001009999999999999999000100000000000199999999999999990000000000000101001000000000010088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321411211000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010110101101010011010011101011011101110110100110111010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101000011100101111001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,X010101010101011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110010001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110001101101011010010101001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101001010011101011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101001100010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101111110001110101111011101010001010111110101101X,,
NNO1621222,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\CISF589.ATSPF,1975.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NNO1621222,42521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,5.0,,,,9.0,5.0,0.0,11.0,7.0,0.0,10.0,8.0,0.0,,,,,,,5.0,8.0,0.0,11.0,19.0,0.0,30.0,6.0,33.0,3.0,18.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320000900028013420039832765002350003300033327653276532765327650006000000000000000000000X,,X421143324354410000000000000000232414232443431313000000000000332322231141135454000000000000X,,X0010000000000000000000001000000000000100000000000000000001000000001000000000000000000000010000000000100000000000000000100000000000000010000001000000000010000010000100000000000100000001100000000010000000000001888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X442342341342324324323232422132X,X0111010111010100100100011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011110000010101101010010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X1000101100111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NNO1630207,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\AWLL635.ATSPF,1961.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NNO1630207,42506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,0.0,,,,27.0,3.0,0.0,27.0,3.0,0.0,25.0,5.0,0.0,,,,,,,12.0,1.0,1.0,17.0,2.0,0.0,130.0,1.0,88.0,3.0,89.0,6.0,,38.0,9.0,49.0,19.0,49.0,5.0,48.0,14.0,23.0,5.0,46.0,10.0,5.0,11.0,6.0,12.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320000900023013840400801296001070003800047006900082501415001580006001005004000000000000X,,X421343322354524413524435525531232412252445414242242353435512335323231322233354235542523341X,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000999999999999999988888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422344321431211422100000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010101011000011111000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011100011011101110110100110111010011011111111010111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010000111010111100001110101101110100101010111100101111001011001001010100101111100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,X010101000001011011000100010001000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000101001000000000000000000001000000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110001111000011010110101001101001110001100011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100110010010001100100100111000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111001000000011101011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101001100010010000001100010010100001000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110011101010111110111111101111111110111110111111X,,
NNO1620201,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\HAWR112.ATSPF,1983.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NNO1620201,42506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,1.0,,,,23.0,4.0,0.0,19.0,2.0,1.0,13.0,3.0,5.0,,,,,,,11.0,0.0,1.0,17.0,2.0,0.0,112.0,2.0,79.0,3.0,100.0,4.0,,25.0,4.0,49.0,9.0,49.0,8.0,30.0,5.0,46.0,9.0,40.0,5.0,5.0,10.0,4.0,10.0,6.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0001200007000320000900023012860400801288001400003800047006903276500000000000000000000000000000000000X,,X411343322314524223524412525000232412252441411262242100000000635323236322633355665000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000999999999999999900100000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321441211412200000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011011111110101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010110101001010011010011101011011001110110100110111010011011011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110111100101110101101110000101010111100101111001011001101011101000111100101100100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,X010101000101010010010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010010101001001100101000010000011010100011101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000101100001010110101001101001010001100110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100011010010001100100100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101000010010011011010010100010010111000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111000100010001000001100111010100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100111100111111110101101110111111111101111111X,,
NNO1636171,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\UOFJ423.ATSPF,1962.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NNO1636171,42503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,,,,4.0,7.0,0.0,10.0,4.0,0.0,2.0,6.0,4.0,,,,,,,12.0,0.0,0.0,8.0,3.0,0.0,93.0,0.0,63.0,0.0,86.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320000900023012860400801296001070000000000000000000000000000000000000000000000000000000X,,X453513144310000000000000000000232411152441450000000000000000225125466601000000000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X442342331440000000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110000101010111100101111001011001101011101001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NNO1621161,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\IKSV078.ATSPF,1961.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NNO1621161,42480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,,,3.0,6.0,1.0,6.0,10.0,0.0,3.0,7.0,5.0,,,,,,,2.0,7.0,2.0,7.0,6.0,0.0,55.0,3.0,33.0,2.0,41.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320002000023000000000000000000000000000000000000000000000000000000000000000000000000000X,,X411240443400000000000000000000512412152511132400000000000000132326563646614000000000000000X,,X0000000100000000000000010000000000000000000000010000000001000000001000000000000000000000100000009999999999999999000100000000000000000010010000009999999999999999000000000100000188888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X411222311434200000000000000000X,X0101010101010100111101011100011001111110000100110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010010101001010011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100101110110100001100101001110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NNO1624142,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\YBTX603.ATSPF,1994.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,NNO1624142,42478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,11.0,,,,6.0,10.0,0.0,10.0,6.0,7.0,0.0,0.0,30.0,,,,,,,12.0,0.0,0.0,10.0,3.0,0.0,160.0,4.0,115.0,15.0,117.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000323276500013012860460832765002003276500047327653276532765001773276532765327653276532765X,,X425345514455533400000000000000212416652441434666644620000000666666666666666666666666666666X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422344321412200000000000000000X,X0101010101010110111101011100011101111110001100100101001110110111000010111011101111001110010110001001010111010111011000011111010001110011111001101010100101110101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100001111010010101001010011010011101011011101110101100010010100011011010011010011101001010100011111001011001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110111100001010101001110000101000111100101111001011000101001101101111100101100100101100101110100111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NNO1614121,MO3 (Norrköping),Dator 03,AR Norrköping 3,C:\Users\blbinspc\Documents\ATS5\Personer\JCIP361.ATSPF,1993.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NNO1614121,42453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,0.0,,,,19.0,11.0,0.0,17.0,4.0,9.0,8.0,6.0,16.0,,,,,,,15.0,0.0,0.0,15.0,1.0,0.0,185.0,0.0,109.0,2.0,115.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320000700023012860400801296001070003800033006500082500000000000000000000000000000000000X,,X421343122314524411124431451142232412252441416266242435666666325326156366666644662566636646X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422344321431211400000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011111010011110011111001101010100101110101110010111101010001100100100000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101010110100110111010011011011111010111101001010100011101100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111011011001001011101101110100101100100101101101010100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
