TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,IDNO,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SKR1521001,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\PFYG590.ATSPF,1992.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,SKR1521001,42159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,,,,69.0,0.0,60.0,1.0,75.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4267172144178772588727300000000000000000000000000000000000000000000000000000000000320079007001120040011400750272004400460092037700470062006701360039046700610345008300870181000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,,X0101010101010110111101011100011101111110001100110101001110110111010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110100101010011010011101011011101110110100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111110101110101001110100101010111100101111001011001100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKR1521206,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\PMUW632.ATSPF,1989.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SKR1521206,42142.0,jontn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,16.0,12.0,,,,,,,,11.0,0.0,0.0,,,,10.0,11.0,0.0,12.0,10.0,0.0,4.0,22.0,0.0,4.0,11.0,10.0,3.0,18.0,2.0,11.0,11.0,0.0,19.0,0.0,0.0,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,3.0,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,X387525519999991699999999999999999999999999X,,,X0000700007000320000900023012860400801296001070003800047000000000000000000000000000000000000000000000X,,X422323344455514222554000000000332312232321431342252300000000412124533231135433414122110000X,X511533443166666666661354200000254323214354352234156640000000000000000000000000000000000000X,X0010000000000000000000001000000000000000000000010000000001000000001000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100000001100000000010000000000001001000000000010000100000000001000011000000000000001000000100001000000001100000010010101000000000000010000100010000100001100000000000000100000011X,X422342321431211422200000000000X,,,,X011100111111101100101110X,,X999990999999911000991909X,
SKR1511204,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\JTMA736.ATSPF,1983.0,Kvinna,"1 Särskola, hjälpklass, ej avslutad grundskola",Svenska/Danska/Norska,SKR1511204,42086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,3.0,31.0,,,,,,,,9.0,5.0,6.0,,,,20.0,8.0,2.0,14.0,3.0,13.0,16.0,5.0,9.0,11.0,9.0,10.0,6.0,3.0,21.0,10.0,7.0,0.0,15.0,0.0,1.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,14.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,X867523549926855286177884121799467299000000X,,,X0000700007000323276500023013960400801296000600003800045327650082501752001583276500915327653276532765X,,X421343326416514423524111521532262416252641416266622633466666235326251322613354266565616626X,X111162415132423646366654641666235164141666666666665666666666000000000000000000000000000000X,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000100000000000000000010000010001000000010000000000100000000000100000001100000000000000000000101001000000000010001000000000001000101000000000000010000100100000088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321491211400000000000000X,,,,X111111110100111011111111X,,X991091011901910111111911X,
SKR1511202,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\TEYO288.ATSPF,1990.0,Kvinna,Okänd,Annat,SKR1511202,42069.0,jontn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKR1511200,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\TRVV705.ATSPF,1984.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SKR1511200,42055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,21.0,9.0,3.0,2.0,28.0,13.0,2.0,0.0,36.0,47.0,1.0,38.0,12.0,4.0,0.0,,,,14.0,1.0,1.0,12.0,5.0,3.0,12.0,4.0,5.0,,,,,,,9.0,6.0,0.0,10.0,2.0,0.0,110.0,3.0,79.0,3.0,85.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757835481657115379900000000000000000000X,X867525549973855236177284469900000000000000X,X53262426157582731632372123282500000000000000000000X,X4263172544188572788628465453224764467368318431780000000000000000000000000000000000180030002901220019003300200040002500320028010100270027004800440023003200400105002800250030017000250027005301890030003800540286002500250039009000370049032501020021003000980041004300290050005600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700009000320000900023012760400801296001070003800047006900090001525001580006000000000000000000000X,,X461343322314514400000000000000232516252321311266240000000000335326256162633214655000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010000000100000010000000000000010000100000001100000000000010000000100011000000000000000100000000001008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321211000000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010010011101111001110010110001001010111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0101100011111010110101101010011010011101011011101110110100100111010011011011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101100101101110010001000011100101111001011001101001101100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKR1441007,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\MPSZ727.ATSPF,1990.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,SKR1441007,42013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,,,,66.0,11.0,47.0,5.0,46.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4367132144168572788326165372224564437300000000000000000000000000000000000000000000340039005400510046003000450065005000300156008000480049004401190070005100590061006300940158021000740036014801220097003201230091006701290047012600710069000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0100000000000000000000000010000000000000000100000001000000000000001000000000000088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,,X0101010101010100100101011100011101011100001000100001001110000110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011011010110101101010011010010101001001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X1101010010000111110110100001010100101110000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKI1441210,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\BXEC893.ATSPF,1969.0,Kvinna,"1 Särskola, hjälpklass, ej avslutad grundskola",Svenska/Danska/Norska,SKI1441210,41976.0,jontn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKI1441208,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\RMTD682.ATSPF,1970.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SKI1441208,41956.0,jontn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,1.0,,,,20.0,2.0,0.0,9.0,8.0,8.0,18.0,5.0,5.0,,,,,,,9.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320000900023012860400801296001070003800047327650082501525000000000000000000000000000000X,,X421343322354524423523400000000232416252661114566456436600000335326251622613454635612124300X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342331431210000000000000000X,,,,,,X911101910000911911909999X,
SKI1441207,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\DIMY845.ATSPF,1958.0,Man,Okänd,Svenska/Danska/Norska,SKI1441207,41955.0,jontn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,0.0,,,,27.0,3.0,0.0,12.0,11.0,0.0,26.0,4.0,0.0,,,,,,,10.0,0.0,0.0,12.0,2.0,0.0,,,,,,,,19.0,3.0,24.0,12.0,38.0,8.0,9.0,2.0,35.0,13.0,10.0,1.0,4.0,7.0,3.0,7.0,0.0,0.0,10.0,1.0,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320000900023012860040801296001070003800047006900082501525000000000000000000000000000000X,,X421343342354524421524435525551232414252241113553152250000000335323251322233455235542524221X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422332321441210000000000000000X,,,,,X010101000001010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000101100001010100101001101001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000110100011011011010000101000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010101001001111101010110110111011X,X099999999999999919900999X,
SKR1441004,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\NWXK296.ATSPF,1987.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SKR1441004,41953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,20.0,,,,,5.0,4.0,3.0,21.0,31.0,4.0,17.0,4.0,2.0,8.0,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,10.0,0.0,0.0,73.0,2.0,54.0,3.0,35.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762837431349999370000000000000000000000X,,X14262426747599739952149900000000000000000000000000X,X4263172244188572788628465455324664400000000000000000000000000000000000000000000000230032002501660043004700210192003900540047016200510123003400410108004000540172009600360098012200560063008302780040005402850098008400320035000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500023327653276532765327650003600045327653276532765000000000000000000000000000000X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010000000000010001000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321400000000000000000000X,X0101010101010110111101011100011101110110001100110101001110110111000010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011110000110101101010011010011100011011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011010010000111110111100101010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKI1441003,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\OCLP069.ATSPF,1990.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,SKI1441003,41927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,0.0,16.0,,,,,,,,,25.0,9.0,15.0,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,0.0,,,,75.0,1.0,56.0,2.0,77.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762245416657100000000000000000000000000X,,,X4263171542178772788828465474224566000000000000000000000000000000000000000000000000230022002200850045004401180218004001590034012300520026003700640036022400650166005200990059011500500116005602400054004700540174003801780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010010000001000000010000000000100000000000100100000000100000100010000000000000010100000000088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,,X0101010101010110111101011101011101111110001100110101001110110111010010110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010110100101010011010011101011011101110110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110110100001010101101110100101010111100101111001011001101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKI1441002,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\TZUD739.ATSPF,1970.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SKI1441002,41918.0,Tomas Bergqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,20.0,,,,,13.0,0.0,0.0,26.0,47.0,4.0,42.0,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,10.0,2.0,0.0,90.0,0.0,63.0,2.0,51.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657387370000000000000000000000X,,X53262426157582731632372327000000000000000000000000X,X4263172544158572788628465451224764437356318431787570000000000000000000000000000000320022002100600033004200310068002300250026011900460022003700520035004400220100003700290024002900820037002201540039003500310152003300500022006800580020004702790035002501030040002200360045003000810025007800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342121432000000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010110101101010011010011101011011001110110100110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110111100101110101101110100101010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKI1431206,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\YBKC668.ATSPF,1982.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Annat,SKI1431206,41911.0,jontn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,12.0,21.0,,,,,0.0,18.0,7.0,42.0,,,,,,,,,,14.0,9.0,0.0,9.0,11.0,5.0,5.0,5.0,20.0,6.0,11.0,13.0,4.0,7.0,15.0,5.0,17.0,0.0,8.0,16.0,0.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,2.0,7.0,15.0,,,,,,,,,,,,,,,,,,,,,X258157247475999916999999999999992514999999X,,X78347299997372347812612162349999999999647187166151X,,,,X451343342512544443113430000000532311211145451535256666600000165346264666266664661665666666X,X233454466422666366656166645316646224634166661666366626640000000000000000000000000000000000X,X0010000000000000000000001000000000000000000000010000000000000010010000000000000000000000100000000000100000000000000100000000000000010010000000000000010100000000000001100000000000000001100000000010000000000001011000000000000001000000000001000100001000000000001000100000010000100000000100010110000000000100011000000000010000100000000101000010001000000001X,X432322322313343423341243000000X,,,,X000010111000000001000110X,,X901090999990910090999999X,
SKI1431201,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\LHCK576.ATSPF,1990.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SKI1431201,41904.0,Torsten,Inlärningssvårigheter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,18.0,6.0,0.0,6.0,14.0,16.0,1.0,15.0,4.0,41.0,28.0,1.0,4.0,2.0,2.0,16.0,,,,11.0,3.0,0.0,7.0,6.0,1.0,9.0,4.0,2.0,7.0,2.0,1.0,7.0,2.0,4.0,8.0,7.0,0.0,5.0,11.0,0.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,X285363999999999999999999999999999999999999X,X264399572528995799999999999999999999999900X,X53636283323887817448781781179999434199990000000000X,X4263142544188572788628465453200000000000000000000000000000000000000000000000000001000027008501370039004301370101002400510109019401160122016202030051010601260180004200540113012700560045009501230103000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000000001532765327653276532765327653276532765327653276532765327653276532765327653276532765X,,X423343322354540000000000000000232114211611410000000000000000135126251341633000000000000000X,X111132416100000000000000000000245124142666600000000000000000000000000000000000000000000000X,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000010000000000100010000000000000000010000001000100001000000000100001000000000100010000000000011000000000000001100000000000008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X414114313233231100000000000000X,,,,X000000010011000101000101X,,X909999999999999999999999X,
SKI1432040,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\MWKJ754.ATSPF,1991.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SKI1432040,41900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X53261426167572346232377423281215210000000000000000X,,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000010000000001001000000010000000000100000000000100100000000100000010000000000001888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,,,,,,,,
SKI1421000,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\BKCI185.ATSPF,1995.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SKI1421000,41864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKI1431203,Kristianstad,Dator 05,Testcentrum Kristianstad,C:\Users\paltospc\Documents\ATS5\Personer\BWTD783.ATSPF,1990.0,Man,Okänd,Svenska/Danska/Norska,SKI1431203,41829.0,jontn,förutsättningar för arbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,0.0,30.0,,,,,,,,,,,,12.0,1.0,0.0,,,,25.0,5.0,0.0,19.0,6.0,3.0,20.0,4.0,2.0,15.0,7.0,5.0,9.0,2.0,15.0,,,,8.0,2.0,0.0,122.0,2.0,95.0,5.0,73.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416647187378684237854000000000000X,,,,X0000700007000320000900023012860400801296001070003800047006900090000000000000000000000000000000000000X,,X421343342314524213514435525531232412255241411212222353266600335123231322233445235542660000X,X111452421112524466463464655000545664644664166266466666620000000000000000000000000000000000X,,X422324321400000000000000000000X,X0101010101010110111101011101011101111110001100110101001110110111010010111011101111001110010110001011010011010111011000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111000110101101010011010011101011011101110110100110111010011011101111000111101001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101100101101110100100000011100101001011011001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
