TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,NAME,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SVA1615001,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\SEJB987.ATSPF,1990.0,Man,Okänd,Annat,SVA1615001,42380.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,9.0,,,,,,,,,22.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,3.0,2.0,0.0,50.0,0.0,40.0,0.0,44.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762830000000000000000000000000000000000X,,,X4263132544182672788328465400000000000000000000000000000000000000000000000000000000390035003101450037004400350054002200870050095800470095008501240032006400600587005700430032005400560063000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0000000000000100000000001000000000000000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X412330000000000000000000000000X,X0101010101010110111101011100011101111110001100110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110000000001100101101110100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1545004,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\XDYM042.ATSPF,1982.0,Kvinna,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,SVA1545004,42352.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,2.0,20.0,,,,,,,,,32.0,3.0,25.0,8.0,2.0,1.0,,,,3.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,,,10.0,6.0,0.0,10.0,1.0,0.0,100.0,0.0,70.0,2.0,91.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762845116997199370000000000000000000000X,,,X4263172544188572788628365451224766400000000000000000000000000000000000000000000000220032003001020025005200390201002000390025012700320065004500400019006400720083005400270204005700770024050902070121002900450167002600720054000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860401002160327650003800047000000000000000000000000000000000000000000000X,,X461300000000000000000000000000562316200000000000000000000000626300000000000000000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000100010000000001000000010000000000000000010000100000001100000000010000000000001000010100000000000001010000000000000001000001000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422442321430000000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101000111010011101011011101110110100110111010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110111100101110101101110100101010111100101111001011001101001101101001100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1545003,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\ECKV843.ATSPF,1962.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,SVA1545003,42346.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,0.0,17.0,,,,,3.0,4.0,0.0,21.0,31.0,6.0,27.0,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,5.0,2.0,0.0,50.0,0.0,60.0,3.0,51.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282752831216657100000000000000000000000000X,,X53263437155713000000000000000000000000000000000000X,X4263172544138172788428465452324764427000000000000000000000000000000000000000000000520039002400740025005500300072002200220036021000290054007000460024005300320084026800750022007600390026002904300054002400250292002102070021015700960000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422324300000000000000000000000X,X0101010101010110111101011100011101111110001100110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011000011101010110101101010011010011101011011100110110000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010010100111110111100000000101101110100101010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1545002,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\LHIC014.ATSPF,1966.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SVA1545002,42345.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,14.0,,,,,,,,,13.0,15.0,5.0,0.0,6.0,0.0,,,,4.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,,,,,,,1.0,4.0,0.0,3.0,5.0,0.0,39.0,4.0,30.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X126585737243995200000000000000000000000000X,,,X4261133142132528772228165412000000000000000000000000000000000000000000000000000000550057004901020058005600730117008600840083010700680077012501410073011600830251006201100123010900910113023502300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0001000011000120007000025018170000000000000000000000000000000000000000000000000000000000000000000000X,,X211340002400000000000000000000162610000000000000000000000000631626536300000000000000000000X,,X0010000000000000000000000000000100000000001000000000000000100000000000000010000088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X414423320000000000000000000000X,X0101010101010110101100011100010001110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010010101001010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1545001,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\JSTP698.ATSPF,1965.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Annat,SVA1545001,42289.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,8.0,,,,,,,,,15.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762830000000000000000000000000000000000X,,,X4263172144148672768000000000000000000000000000000000000000000000000000000000000000360070007700720065004300720473015001050046057900620189005101680045021100880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0000000000000100000001000000000000000000000000010000100000000000001000000000000000001000000000000000001000000000000000000000010000101000000000000000010000100000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X414323312340000000000000000000X,,,,,,,
SVA1535002,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\LJVY306.ATSPF,1972.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SVA1535002,42269.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,4.0,37.0,,,,,,,,,40.0,6.0,8.0,10.0,3.0,1.0,,,,22.0,8.0,0.0,21.0,9.0,0.0,17.0,13.0,0.0,,,,,,,6.0,3.0,2.0,11.0,10.0,3.0,56.0,1.0,95.0,8.0,77.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282763835416997199369934457648246714735199X,,,X4261172144188572788228465451224764447351318431000000000000000000000000000000000000300054004901250030008301310061002500940037012500400026024300960029002000470039009300210034005000220051001600870025003500390141003500230030032900390043002100690021001900640087001900300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860060832765001390003800085006900082501525000000000000000000000000000000X,,X423343322314514253524432521532232314252445411252222353312534332321151332233455345445223244X,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000100000000000000010010000009999999999999999999999999999999988888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X322339222494213229333331000000X,X0101010101010110101101011100011101111110001100110101001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100001101000110101101010011010011101011011101110110000110111000011001011111010101101001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010010100101110110100101110101100111100101000011100101111010011001101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1535001,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\GJAV170.ATSPF,1996.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SVA1535001,42240.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,5.0,36.0,,,,,,,,,32.0,23.0,13.0,3.0,2.0,15.0,,,,7.0,19.0,0.0,8.0,17.0,5.0,3.0,12.0,15.0,,,,,,,4.0,13.0,5.0,11.0,11.0,0.0,105.0,11.0,88.0,5.0,105.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X284799999999126132671217169918178212187835X,,,X4263182244178774768828585477224624467346317831677564778000000000000000000000000000260024003000660024002100470052002200350034006500320018002400470088010800510026014300350157003601810029009101050059005100670031000900260029002600640084014800140023002400360018003700290078001700740046002000110057015800650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000463276500023327653276532765001303276532765327653276532765327653276532765327653276532765X,,X451213124432222221515114110000321411212125311213126666613121423233121331512666666666666666X,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000099999999999999990000000000001000000000100000000099999999999999999999999999999999999999999999999999999999999999990000000000000101011000000000000001100000000000000010001000000000011000100000000000100000100000011110000000000000011000000000100000000010101000000010001000100000X,X422344323334221243132300000000X,X0101010101010100010001011100011101110100001100110101001110110110010000110001101111001110000110001011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011011000110001101010011010011101011011100110110100110111010011011111111010111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101110101101110100001010111100101111001011000101010101001100100101100100101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1525007,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\LNLZ245.ATSPF,1963.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,SVA1525007,42180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,0.0,4.0,7.0,0.0,73.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0100000000000000010000000000000000000000000000010000000001000000010000000000000000000000100000000000000001000000000000100000000000000010000010000000000000110000000000000100000188888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X444444111130000000000000000000X,X0101011000010110111101011100011101011100001000110101001110110110010010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,,
SVA1525006,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\VQUL992.ATSPF,1990.0,Kvinna,Okänd,Svenska/Danska/Norska,SVA1525006,42163.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,2.0,27.0,,,,,,,,,36.0,13.0,18.0,6.0,4.0,0.0,,,,7.0,10.0,1.0,6.0,5.0,6.0,7.0,4.0,4.0,,,,,,,8.0,9.0,0.0,13.0,1.0,0.0,50.0,8.0,79.0,4.0,86.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757478217992484327857990000000000000000X,,,X4263172244138772788428485442225766417758318831777000000000000000000000000000000000190029003200880021003700340098002600280025009500270019001600690039004201590073006300780083011400720022004000590052005700870096003000230030007300910024003601260028002101200051004202480094005000380000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000400013012860401201296000960003800000000000000000000000000000000000000000000000000X,,X411343444652444412000000000000422416256665136460000000000000535326256100532000000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000000000000001000000100000000000010000000010001000000000100000000000010000001000000001100000000000000000000101001000000000010000001000001000000000001000001000000000010100001088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321421210000000000000000X,X0101010101010010101101010110010001010110001100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011000011111000110101101010011010011101011011101010110100110111010111011011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111000111001101011101101111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1525005,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\NQVT673.ATSPF,1994.0,Kvinna,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,SVA1525005,42149.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,11.0,,,,,,,,,28.0,3.0,23.0,6.0,2.0,3.0,,,,9.0,1.0,1.0,9.0,3.0,13.0,6.0,4.0,11.0,,,,,,,10.0,1.0,0.0,20.0,1.0,0.0,50.0,1.0,60.0,6.0,80.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X286599759916650000000000000000000000000000X,,,X4263172244188572788628465452225000000000000000000000000000000000000000000000000000250029002700280036006500470092005000290039018100610059005400540072007800940306008000660192006800630055011502680077004002360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500023011063276501296327650003800046000000000000000000000000000000000000000000000X,,X461343352310000000000000000000562416656645436266641666600000135326256666662635666000000000X,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000188888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211423223000000000X,X0101010101010100111101011100011101111110001100110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011011010110101101010011010011100001011001110111000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100001110111100101110101101110000101010111100101111001011001101010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1524001,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\IEHS384.ATSPF,1990.0,Man,"1 Särskola, hjälpklass, ej avslutad grundskola",Annat,SVA1524001,42135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4167172544758776784528100000000000000000000000000000000000000000000000000000000000520061006701210058011900830156006800410223025900860101006901050146018501770150008900750368000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,,,,,,,,,
SVA1525004,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\KAWL141.ATSPF,1990.0,Kvinna,"1 Särskola, hjälpklass, ej avslutad grundskola",Svenska/Danska/Norska,SVA1525004,42132.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,6.0,21.0,,,,,,,,,40.0,23.0,18.0,,,,,,,,,,,,,,,,,,,,,,5.0,13.0,4.0,8.0,8.0,2.0,105.0,2.0,70.0,2.0,77.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282752835416127199999999459999000000000000X,,,X4261132344188774788728785457227864467364313431467567785645167560000000000000000000210025002600300039002500340039002700400030010800210020004200400056005200270056003800440163001900490051011900170095005700750013004000350030001300810029002700140034003901510010003300540019001200510165001900100050003700310012004000430081001601140103001100000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000000000000000010000000000100000000000000000001000000000000010000000100010000000000000000011000000000000000010000100000000100001000010000000000001999999999999999900100000000001000011000000000000999999999999999900000001100001000110000000000100999999999999999910100000100000009999999999999999X,X322343311449233293000000000000X,X0101010101010110111101011100011101111110011100110101001110110111010010111011101111000110010110001011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011010101110111100110111010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110110101101100101101111000101010111100101110000111001101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1525003,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\VISB356.ATSPF,1988.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,SVA1525003,42128.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,0.0,24.0,,,,,,,,,25.0,9.0,11.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,12.0,1.0,1.0,14.0,0.0,0.0,51.0,19.0,100.0,25.0,79.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X672757455416653142342300000000000000000000X,,,X4263172144178782788828155453223564000000000000000000000000000000000000000000000000210022004201640019006000660093002100460135013900340055004900470024009001340136006100700108028800810030034000910037004001420090003200970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320001400023012860358500057000950003300071006900000000000000000000000000000000000000000X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010000000000010001000000100000000000100100000000100000100010000000000999999999999999988888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431210000000000000000X,X0101000101000110101010000000010001000100000100100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0001000011010010100101001010011010001000000010101000110100100101010010010100110000011101001010000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0100010010100011110010100001100101001110100101010111000001111001011001001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1525001,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\USCL069.ATSPF,1982.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,SVA1525001,42107.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,6.0,23.0,,,,,,,,,24.0,8.0,15.0,3.0,8.0,9.0,,,,,,,,,,,,,,,,,,,4.0,9.0,0.0,9.0,2.0,0.0,100.0,5.0,73.0,3.0,75.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762999915122699579924997845349900000000X,,,X4261172144178574788828465457223500000000000000000000000000000000000000000000000000220022009401760032007200280125002300410106018900760058006501320043009601280191005000780132008300350044020401590032004300590287000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000300001000023012003276532765001300003700042002703276501200327653276532765327653276532765X,,,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000100000000000000000001000000100000000000001000010000000000000000110000000000100000000001000000000000101000100000000000001888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422343321330000000000000000000X,X0101010101010110111101011100010101011110001100100101001100100111010010111011101111001110010110001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110100101010011010011101011010101110110100110111110011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0100010010100111010111110101110001101100000101010111100101111001011001001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
